,Comments,Comment ID
338,You can get the Galaxy Watch 4 for 9999 even normally. Comes on sale once or twice a month,803318_1
339,Galaxy buds2 pro are available for 11000 which is insane,112615_1
340,Mac book air m1 is available for 65k on unicorn with HDFC cards,96816_1
341,Now that's some quality content we ask from all the youtubers,282615_1
342,No deals for over the ear headphones??,984309_1
343,Sennheiser cx plus SE,257477_1
344,"I am using buy hat ke, compare hat ke from last 10 years . always gets best deals.",267203_1
345,If some needs a gaming phone and budget won't exceed to 20k for GT Neo 3t. You can look at Realme 9 5G SE @ 17k  8/128GB variant.,946714_1
346,Pixel 6 pro at 43K is sweet deal. But 43K is now constant,257894_1
347,Me watching on 7k phone wearing 1k smart watch and 300 se earphones😂😂,365239_1
348,U still cheering for s20 fe at this time. That's sad.,582000_1
349,"I got the Samsung Galaxy Buds 2 Pro at ₹10990/- , after discount of 5k on cards.",180273_1
350,infinix laptop i5 11 gen at 32K is a steal deal,869717_1
351,S20 Fe in 2023.?,780085_1
352,Is one plus buds pro 2r available at 9K a good deal.?,882069_1
353,"Beebom missed out realme gt 2 which has imx766 with OIS 🌟with excellent thermals Comes with sd888 , amoled display , excellent battery and 3 yrsof software update+ 4 yrs of security updates under 25k",804337_1
354,I buy apple Watch 8 series last week for 40k i think I want to wait for a week,393467_1
355,"Idk how at 1:00 with 1750 discount 12,999 becomes 10,249. You might need a new calculator.",357627_1
356,Sony xm4 earphones @ 13k inc. 3k card discount,970995_1
357,What is your take on the realme gt 2 available at 25k?,234738_1
358,Appreciate your content beebom! 😊,679069_1
359,"Haan bhai 30000 ki ghadi pehnta hu jarur
Thanks for letting me know about this deal",171020_1
360,Suggest tws under 3k?,108103_1
361,You missed samsung buds live.,964556_1
362,realme gt 2 at 25k is the best deal in my opinion,370195_1
363,Google Pixel 6a available at ₹26000*,829677_1
364,Is asus vivobook pro 16 worth buying or not? Coz i have an asus and its battery life is crap.,358103_1
365,iPhone 14 on Amazon,113992_1
366,Pixel 6a,683179_1
367,Best headphones under 3k ❤,819002_1
368,"BEST GAMING LAPTOP FOR 1.15L 

HP Omen 16. AMD Ryzen 7 6800H , 16.1 inch (40.9cm) , QHD Gaming Laptop , 16GB RAM DDR5 4200MHZ  , 1TB SSD GEN 4 , NVIDIA GeForce RTX 3070ti 150W. IT'S IN STOCK ON AMAZON .",114173_1
369,Bro Pixel 6a vs Samsung S21FE... Which one is best for all rounder...,114521_1
370,s20fe vs s21fe which one i am really confused due to sd and exynos,942091_1
371,That end sound is scary in dark,119044_1
372,Pixel 6 pro available at a price of 45k. 2y old but Good to go as it's pixel,95759_1
373,Should I buy asus k15 oled R5 5500U 16gb ram @40k ?? Please tell anyone,994723_1
374,Never scene like this.... Lot of information within very short time. Thanq so much,288421_1
375,Oneplus 10r ar 31k,505313_1
376,"i have to change my name after watching this video-  
gareeba",257227_1
377,"I've purchased VivoBook pro 14x oled
Now waiting for the delivery 😊",877395_1
378,Macbook air at 79900? I am seeing 82900,957700_1
379,Sir how do you check price graph ?????,799074_1
380,"My Friend was waiting for sale so that the OnePlus 11R will get a discount but there are no discount on One Plus devices. He has been waiting for weeks to get a discount but Today we are casually roaming around the mobile stores, I just asked how much is One Plus 11R? He said 37999.I asked about the higher variant and he said 42999. I immediately told my friend to get the device. He bought it at 42500. Currently it's available for 45000 on Amazon. We got a free case worth 350. Sometimes I feel one must check local stores too.",734100_1
381,Took screenshot of good deals 😅,476373_1
382,"I ordered Galaxy Buds 2 pro for 10k, Great Deal",563355_1
383,How about moto edge 30 ultra going for 40k,395982_1
384,Does these 3 years old smartphone comes with same 3 years old battery or it generally 1 month to 6 months old like normal phones? 🤔,352033_1
385,"1:35 these idiots are still recommending 3 years old phone which will not be getting any updates too.
Public be like,"" बिक गए हैं ये बहन के ###"".",98320_1
386,Samsung Galaxy Buds 2 Pro is generally around 15k to 18k. But right now you can get it under 12k. Some people get it under 12k also,357918_1
387,How do you see the price graph?,983919_1
388,"I got the redmi note 12 pro (8,256) for 19k by replacing my old redmi note 8, the phone itself was ₹5050, but there an additional ₹4000 discount for exchanging, which meant I am getting ₹9050 for a phone that I got for ₹13500 in 2020, it's a very good deal.",232321_1
389,hey should I go for the pixel 6 pro at 45k,318086_1
390,any comments on the google pixel 6a for 28k?,712851_1
391,"Samsung galaxy book 3, awesome deal us going on",159827_1
392,Ameero wale deals hai sab😂,555218_1
393,POCO F4 12GB RAM & 256GB ROM available at 27499 is a great deal it seems. Also comes with a 2 years warranty.,93475_1
394,Pls don't mention extra discount messes,575955_1
395,Thanks for letting us know about the bad deals as well.❤🔥,449368_1
396,Realme gt 2 is also a great deal considering current offer price,157634_1
397,Hats off for the information,150485_1
398,HDFC Card discount of ₹2000 on S21 FE 5G is not showing anymore in my account.,796702_1
399,"Don't buy the Samsung S20 FE 5G in 2023, I've it from 2021. Simply will say, not worth it currently.",325583_1
400,Can I know the price tracker extension you are using ?,136517_1
401,"Should i buy pixel 6a for my mother? What will be the expected price of 7a in india? What is the sot on 6a, please let me know.",562056_1
402,Realme GT 2 at 25k??,515243_1
403,Dude what's that kkrrrrrrr sound.. that's annoying,433010_1
404,What's up with other youtubers saying iPhone 14 @40k ?,350861_1
405,Kudos to you for using the usual price instead of mrp like some other channels,637775_1
406,google pixel 6a available at 27k,278962_1
407,You're doing a great job,584254_1
408,S21 FE deal looks the more tempting.,18430_1
409,Boult Rover smartwatch @Rs.1999/-,311833_1
410,Please don't consider the s20 fe coz even tho the price is good its a 2+ yr old phone and not worth it in 2023,308942_1
411,There is around 18k off with SBI Credit Card on Samsung Galaxy Book... Please cover it if possible...,257408_1
412,How long does this summer sale last?,784589_1
413,samsung galaxy book 3 i5 13th gen is available at 53k now against usual price of 74k🔥🔥🔥🔥,249749_1
414,what about honour laptop??,263689_1
415,"Lenovo legion 5 with 6 gb rtx 3060 and r7 5800h, 16gb ram, 2k display, Dolby vision 1.05L after applying cards it'll become less. It was available for 1L also for a few hours",285588_1
416,That's amazing😍😍😍,561316_1
417,Nothing bud is on thumbnail but not on video.,248957_1
418,"Nothing phone 1 deal being bad is so true, prices jumped from 25k to 30k, and there is only card and exchange extra discount. No real price drop.",206773_1
419,Galaxy Watch 4 LTE's effective price will be 11249 not 10249.,312016_1
420,New a video on vivobook pro 16 dedicated,568714_1
421,+50 sale fee 😂,681308_1
422,Nothing one earbud isn't available???,764792_1
423,S20 fe no update of android 14,3707_1
424,I miss the old Beebom intro! Please bring it back 😔,721469_1
425,For your time stamp you deserve a subscriber bro 🖤,234087_1
426,what About pixel6A deal ?should i buy ?plz give me better option in this segment?,543689_1
427,Amazing Video!! To the point !! ❤,113154_1
428,I don't know why youtubers recommend emi because it's loss for the customer with extra charges and 18per GST every emi .don't buy anything online with emi .its the dark truth of emi .,363576_1
429,"You Forgot iPhone 📱 14Plus which is available at 75+Card Discount+additional discount on normal exchange like 3000. With a 2 year old Galaxy S20 FE 5G I got the phone in 56000. General but price is 80,000",612496_1
430,Can anybody tell me what would be the best time to get an iPhone 12?,301356_1
431,"Pixel 7 PRO is at a much better discount+ Deal at the moment.

Pixel 7 was already available at 45000 is this offer this time is not any better.

Pixel 6A is available at around 26K after all discounts.",611685_1
432,iPad 9th 64gb Wi-Fi available for 26k,913515_1
433,2:04 in amazon for 44k,622250_1
434,Waiting for bbd for laptop earbuds and headphones 🤌🙂🌝,685833_1
435,"How often you guys are replacing old phones? I completed 2 years with my Realme 8 and I'm feeling to keepi it for an another year. Presently, very few phones are worth buying. Only realme 3t looks good.",337965_1
436,What about the moto edge 30 ultra?,546884_1
437,Oneplus 1₹ deal 😂,539127_1
438,"Asus Vivobook pro at 67k with i9-11900H is steal deal. I have ordered dell G15 with i5-12500H 16gb ram and rtx 3050. My laptop is still in return window period. Shall I return this laptop and get asus vivobook pro however benchmark websites says i5-12500H performance is similar to i9-11900H and in some cases even faster. What do you suggest to do return and get asus or stick with my dell g15, my priority is to get best RAW performance. I am Computer Engineering student so I am into Android App development(Flutter), video/photo editing as hobby and sometimes gaming.",892440_1
439,YOU FORGOT ABOUT THE CARD DISCOUNT ON ONEPLUS 11R!!!,423169_1
440,Bought Realme GT Neo 3T 8/256 GB variant for 22K,890403_1
441,"Mad deal- hp omen 16, 6800h+ 3070ti @ 115k on Amazon. If i had the money then i would buy this laptop without any second thought",929844_1
442,I bought S20 Fe at 24k is it worth it? If you could let me know I will be grateful. ;(,619427_1
443,What is the chrome extension you guys use for keep track of prices?🤔,886709_1
444,"i saw the HP OMEN LAPTOP WITH RTX 3070 TI ON AMAZON AT 1,14,990 SOMETHING CAN YOU PLS LOOK IN TO THAT TOO",314163_1
445,samsung buds 2 pro for 10k,260804_1
446,Which phone would be better to purchase? Nothing Phone1 or Samsung Galaxy S21 FE?,774814_1
447,so no 12th gen laptop on sale.,284272_1
448,Beebom please suggest camera under 50k plze,303453_1
449,Realme GT 2 is available @ 25k and 1000rs additional discount on exchange.,74946_1
450,"iPad 9 gen is only at 25,900❤❤❤❤ its a really gr8 deal if you want to buy budget iPad.",901772_1
451,The plugin which Beebom used to check price : Buyhatke - Price Tracker,73694_1
452,Totle kisi aur ko video banane de na,653065_1
453,Hey beebom any recommendations for neck bands earbuds which is best for listening music 1 under 10k one under 5k,28968_1
454,Bro looking for Tv deals,910918_1
455,Samsung buds 2 pro!,152754_1
456,"1:03 
Your math is blowing my mind.
Anyways video is direct on point no bs,  thumbs up for that.",641584_1
457,Tablet deals in apple and Samsung,683561_1
458,Does anyone know a affordable watch with fall detection?,344301_1
459,"Don't buy the S20 FE people. It'll no longer receive Android updates apart from a couple of security patches. There's literally no point in investing in a 3 yr old processor even though it's a flagship one. I really can't wrap my head around getting a 28K phone with no updates. It's beyond me why YouTubers continue to recommend it, especially Beebom.",489038_1
460,Very informative video 👍,333316_1
461,"To al those who are saying dont buy s20 fe cuz it won't get updates anymore. Guys the phone is superb! No problem if it won't get updates anymore. Software updates ain't the most important thing if we get a great experience.

Chinese phones with shit cameras & shit ui which lags on day to day tasks, and recieves updates very late, which results in motherboard dead 🤧

S20 fe is a much better deal.",80301_1
462,Wo missed Google pixel 6A,373875_1
463,"""Give me the definition of Unhealthy love""

""Beebom and S20 FE, launched 3 years ago""

""Pefect""",43532_1
464,Why they're ditching watch 4 classic on sales. T_T,894475_1
465,Oppo enco buds 2 ( black ) 1599,676897_1
466,Please tell me the background music that you used in this video,872587_1
467,"hey beebom, which browser extension is that?",710958_1
468,"Havells Trimmer BT9010 available at 699/- , Usual price 1500 to 1800",778190_1
469,Please bring a video for smartwatches. I need a smartwatch under 5k....but amazefit gts 2 mini is not coming below 5000. My priority is amoled display and good sensorels. Can I consider cultsport burn or can you please recommend some other smartwatch,499204_1
470,"Has anyone noticed that annoying sound in the background, it sounds like some wood-eating bug or some scratching, starting from 0:15",904885_1
471,Can you please suggest to me 13.3-inch or 13-inch laptops under 50 to 65k range?,102353_1
472,galaxy watch 5 pro. available for 31k.. 9k straight discount.,105949_1
473,Now This is really good one,173620_1
474,Trust me. Don't buy the s20 fe. It's 2 years old already. Phones should not be bought any later than 1 year after launch. No matter how good they are,860366_1
475,One plus deal is really good.,98210_1
476,"Guys, pleade dont buy S20 FE 5G. It's too old",191414_1
477,With exchange buying Samsung s21fe in 24k. Phone coming tomorrow 👀,112715_1
478,Realme GT2 at 23k with exchange bonus & card discount. Actually only 2k more than the Realme GT Neo 3T at 21k for the same 8-128 variant,835958_1
479,"@Beebom, which is better?
A34 or S21 FE?",260137_1
480,Samsung galaxy tab S7+ @ 44999 ❤,645764_1
481,"Hp omen 16-n0123ax ryzen 7 6800h and rtx 3070ti available at 1,15,000",905215_1
482,Beebom never disappoint ❤️🗿,558901_1
483,Should I get Samsung S21 fe now or wait for BBD?,2432_1
484,you shoud've added samsung tab s7+ which is available at just 45k,422320_1
485,Wishlisting now to buy in dussehra sale 😅🥲,388520_1
486,That price sound 🥶,876442_1
487,Which card gets 2k off in iphone,601659_1
488,"How additional discount of 1750 makes a 13k watch 10,249 ? Beebom needs to practice math😂",608102_1
489,How is vivobook pro and vivobook k15 oled for video editing and photoshop ??,700177_1
490,You missed Samsung buds pro 2 it  available at 12k,723035_1
491,Don't buy S20 FE FFS!,246929_1
492,Suggest a overall good neckband under 3k or 2k,547277_1
493,Legends waiting for BBD 😅,596897_1
494,First comment ❤,387148_1
495,1st view ❤,68205_1
496,First comment love you Beebom,117178_1
497,Much awaited 🔥,198273_1
498,Deals to steal by Beebom,249659_1
499,Good Evening Bee 😁,465840_1
500,Hum first 😂,743612_1
501,😂,857843_1
502,❤❤❤,438384_1
503,First ❤,987781_1
